level,id,citation,name,parent_title,parent_title_name,parent_chapter,url
Section,18.190.070,18.190.070,Amendments to planned unit development plans.,18,Title 18 Development Code,18.190,https://topeka.municipal.codes/TMC/18.190.070
Section,18.190.080,18.190.080,Planned unit development plan variance procedures.,18,Title 18 Development Code,18.190,https://topeka.municipal.codes/TMC/18.190.080
Chapter,18.195,18.195,OS-1 Open Space District,18,Title 18 Development Code,,https://topeka.municipal.codes/TMC/18.195
Section,18.195.010,18.195.010,Purpose and regulations.,18,Title 18 Development Code,18.195,https://topeka.municipal.codes/TMC/18.195.010
Section,18.195.020,18.195.020,"Principal, special, and conditional uses.",18,Title 18 Development Code,18.195,https://topeka.municipal.codes/TMC/18.195.020
Chapter,18.200,18.200,D Downtown Districts,18,Title 18 Development Code,,https://topeka.municipal.codes/TMC/18.200
Section,18.200.010,18.200.010,Purpose and regulations.,18,Title 18 Development Code,18.200,https://topeka.municipal.codes/TMC/18.200.010
Section,18.200.020,18.200.020,Downtown district classifications.,18,Title 18 Development Code,18.200,https://topeka.municipal.codes/TMC/18.200.020
Section,18.200.030,18.200.030,"Principal, special and conditional uses.",18,Title 18 Development Code,18.200,https://topeka.municipal.codes/TMC/18.200.030
Section,18.200.060,18.200.060,Dimensional and performance standards.,18,Title 18 Development Code,18.200,https://topeka.municipal.codes/TMC/18.200.060
Section,18.200.070,18.200.070,Parking.,18,Title 18 Development Code,18.200,https://topeka.municipal.codes/TMC/18.200.070
Section,18.200.080,18.200.080,Legal nonconforming uses.,18,Title 18 Development Code,18.200,https://topeka.municipal.codes/TMC/18.200.080
Section,18.200.090,18.200.090,Design standards.,18,Title 18 Development Code,18.200,https://topeka.municipal.codes/TMC/18.200.090
Chapter,18.205,18.205,Forbes Field and Philip Billard Airports Hazard Zoning,18,Title 18 Development Code,,https://topeka.municipal.codes/TMC/18.205
Section,18.205.010,18.205.010,Short title.,18,Title 18 Development Code,18.205,https://topeka.municipal.codes/TMC/18.205.010
Section,18.205.020,18.205.020,Definitions.,18,Title 18 Development Code,18.205,https://topeka.municipal.codes/TMC/18.205.020
Section,18.205.030,18.205.030,Airport zones established.,18,Title 18 Development Code,18.205,https://topeka.municipal.codes/TMC/18.205.030
Section,18.205.040,18.205.040,Airport zone height limitations.,18,Title 18 Development Code,18.205,https://topeka.municipal.codes/TMC/18.205.040
Section,18.205.050,18.205.050,Use restrictions.,18,Title 18 Development Code,18.205,https://topeka.municipal.codes/TMC/18.205.050
Section,18.205.060,18.205.060,Nonconforming uses.,18,Title 18 Development Code,18.205,https://topeka.municipal.codes/TMC/18.205.060
Section,18.205.070,18.205.070,Permits.,18,Title 18 Development Code,18.205,https://topeka.municipal.codes/TMC/18.205.070
Section,18.205.080,18.205.080,Enforcement of chapter.,18,Title 18 Development Code,18.205,https://topeka.municipal.codes/TMC/18.205.080
Section,18.205.090,18.205.090,Penalty for violation of chapter.,18,Title 18 Development Code,18.205,https://topeka.municipal.codes/TMC/18.205.090
Section,18.205.100,18.205.100,Conflicting regulations.,18,Title 18 Development Code,18.205,https://topeka.municipal.codes/TMC/18.205.100
Chapter,18.210,18.210,Accessory Uses,18,Title 18 Development Code,,https://topeka.municipal.codes/TMC/18.210
Section,18.210.010,18.210.010,Accessory uses.,18,Title 18 Development Code,18.210,https://topeka.municipal.codes/TMC/18.210.010
Section,18.210.020,18.210.020,Permitted uses.,18,Title 18 Development Code,18.210,https://topeka.municipal.codes/TMC/18.210.020
Section,18.210.030,18.210.030,Garage sales.,18,Title 18 Development Code,18.210,https://topeka.municipal.codes/TMC/18.210.030
Section,18.210.035,18.210.035,Home occupations.,18,Title 18 Development Code,18.210,https://topeka.municipal.codes/TMC/18.210.035
Section,18.210.040,18.210.040,Fences.,18,Title 18 Development Code,18.210,https://topeka.municipal.codes/TMC/18.210.040
Section,18.210.050,18.210.050,Cargo containers.,18,Title 18 Development Code,18.210,https://topeka.municipal.codes/TMC/18.210.050
Chapter,18.215,18.215,Conditional Use Permits,18,Title 18 Development Code,,https://topeka.municipal.codes/TMC/18.215
Section,18.215.010,18.215.010,Purpose – Procedure.,18,Title 18 Development Code,18.215,https://topeka.municipal.codes/TMC/18.215.010
Section,18.215.020,18.215.020,Application.,18,Title 18 Development Code,18.215,https://topeka.municipal.codes/TMC/18.215.020
Section,18.215.030,18.215.030,Guidelines for evaluation.,18,Title 18 Development Code,18.215,https://topeka.municipal.codes/TMC/18.215.030
Section,18.215.040,18.215.040,Recommendation of Planning Commission.,18,Title 18 Development Code,18.215,https://topeka.municipal.codes/TMC/18.215.040
Section,18.215.050,18.215.050,Failure to commence permitted use.,18,Title 18 Development Code,18.215,https://topeka.municipal.codes/TMC/18.215.050
Section,18.215.060,18.215.060,Revocation.,18,Title 18 Development Code,18.215,https://topeka.municipal.codes/TMC/18.215.060
Section,18.215.070,18.215.070,Amendments.,18,Title 18 Development Code,18.215,https://topeka.municipal.codes/TMC/18.215.070
Chapter,18.220,18.220,Legal Nonconforming Uses,18,Title 18 Development Code,,https://topeka.municipal.codes/TMC/18.220
Section,18.220.010,18.220.010,Purpose – Intent.,18,Title 18 Development Code,18.220,https://topeka.municipal.codes/TMC/18.220.010
Section,18.220.020,18.220.020,Continuance of nonconforming uses.,18,Title 18 Development Code,18.220,https://topeka.municipal.codes/TMC/18.220.020
Section,18.220.030,18.220.030,Destruction of structures.,18,Title 18 Development Code,18.220,https://topeka.municipal.codes/TMC/18.220.030
Section,18.220.040,18.220.040,Use discontinued.,18,Title 18 Development Code,18.220,https://topeka.municipal.codes/TMC/18.220.040
Section,18.220.050,18.220.050,Reconstruction – Alteration – Enlargement.,18,Title 18 Development Code,18.220,https://topeka.municipal.codes/TMC/18.220.050
Chapter,18.225,18.225,Specific Use Requirements,18,Title 18 Development Code,,https://topeka.municipal.codes/TMC/18.225
Section,18.225.010,18.225.010,Special use requirements.,18,Title 18 Development Code,18.225,https://topeka.municipal.codes/TMC/18.225.010
Chapter,18.230,18.230,Dimensional Requirements,18,Title 18 Development Code,,https://topeka.municipal.codes/TMC/18.230
Section,18.230.010,18.230.010,General.,18,Title 18 Development Code,18.230,https://topeka.municipal.codes/TMC/18.230.010
Section,18.230.020,18.230.020,General lot requirements.,18,Title 18 Development Code,18.230,https://topeka.municipal.codes/TMC/18.230.020
Section,18.230.030,18.230.030,General yard requirements.,18,Title 18 Development Code,18.230,https://topeka.municipal.codes/TMC/18.230.030
Section,18.230.040,18.230.040,Permitted encroachments in required yards.,18,Title 18 Development Code,18.230,https://topeka.municipal.codes/TMC/18.230.040
Section,18.230.050,18.230.050,Exceptions to height limitations.,18,Title 18 Development Code,18.230,https://topeka.municipal.codes/TMC/18.230.050
Section,18.230.060,18.230.060,Restrictions on access.,18,Title 18 Development Code,18.230,https://topeka.municipal.codes/TMC/18.230.060
Chapter,18.235,18.235,Landscape Requirements,18,Title 18 Development Code,,https://topeka.municipal.codes/TMC/18.235
Section,18.235.010,18.235.010,Purpose.,18,Title 18 Development Code,18.235,https://topeka.municipal.codes/TMC/18.235.010
Section,18.235.020,18.235.020,Definitions.,18,Title 18 Development Code,18.235,https://topeka.municipal.codes/TMC/18.235.020
Section,18.235.030,18.235.030,Applicability.,18,Title 18 Development Code,18.235,https://topeka.municipal.codes/TMC/18.235.030
Section,18.235.040,18.235.040,Exceptions.,18,Title 18 Development Code,18.235,https://topeka.municipal.codes/TMC/18.235.040
Section,18.235.050,18.235.050,Landscape plans.,18,Title 18 Development Code,18.235,https://topeka.municipal.codes/TMC/18.235.050
Section,18.235.060,18.235.060,Landscape requirements.,18,Title 18 Development Code,18.235,https://topeka.municipal.codes/TMC/18.235.060
Section,18.235.070,18.235.070,Existing trees.,18,Title 18 Development Code,18.235,https://topeka.municipal.codes/TMC/18.235.070
Section,18.235.080,18.235.080,Irrigation system credits.,18,Title 18 Development Code,18.235,https://topeka.municipal.codes/TMC/18.235.080
Section,18.235.090,18.235.090,Stormwater best management practice credits.,18,Title 18 Development Code,18.235,https://topeka.municipal.codes/TMC/18.235.090
Section,18.235.100,18.235.100,Enforcement.,18,Title 18 Development Code,18.235,https://topeka.municipal.codes/TMC/18.235.100
Section,18.235.110,18.235.110,General information.,18,Title 18 Development Code,18.235,https://topeka.municipal.codes/TMC/18.235.110
Section,18.235.120,18.235.120,Size and quality requirements.,18,Title 18 Development Code,18.235,https://topeka.municipal.codes/TMC/18.235.120
Section,18.235.130,18.235.130,Recommended species.,18,Title 18 Development Code,18.235,https://topeka.municipal.codes/TMC/18.235.130
Chapter,18.240,18.240,Off-Street Parking Requirements,18,Title 18 Development Code,,https://topeka.municipal.codes/TMC/18.240
Section,18.240.010,18.240.010,Scope and application.,18,Title 18 Development Code,18.240,https://topeka.municipal.codes/TMC/18.240.010
Section,18.240.020,18.240.020,Off-street parking requirements.,18,Title 18 Development Code,18.240,https://topeka.municipal.codes/TMC/18.240.020
Section,18.240.030,18.240.030,Required number of off-street parking spaces.,18,Title 18 Development Code,18.240,https://topeka.municipal.codes/TMC/18.240.030
Section,18.240.040,18.240.040,Approval of off-street parking facilities.,18,Title 18 Development Code,18.240,https://topeka.municipal.codes/TMC/18.240.040
Chapter,18.245,18.245,Amendments,18,Title 18 Development Code,,https://topeka.municipal.codes/TMC/18.245
Section,18.245.010,18.245.010,Amendments initiated.,18,Title 18 Development Code,18.245,https://topeka.municipal.codes/TMC/18.245.010
Section,18.245.020,18.245.020,Procedure.,18,Title 18 Development Code,18.245,https://topeka.municipal.codes/TMC/18.245.020
Section,18.245.030,18.245.030,Restriction on filing.,18,Title 18 Development Code,18.245,https://topeka.municipal.codes/TMC/18.245.030
Section,18.245.040,18.245.040,Certificate of ownership.,18,Title 18 Development Code,18.245,https://topeka.municipal.codes/TMC/18.245.040
Section,18.245.050,18.245.050,Legal protest.,18,Title 18 Development Code,18.245,https://topeka.municipal.codes/TMC/18.245.050
Section,18.245.060,18.245.060,Building and development permit issuance.,18,Title 18 Development Code,18.245,https://topeka.municipal.codes/TMC/18.245.060
Section,18.245.070,18.245.070,Filing fees.,18,Title 18 Development Code,18.245,https://topeka.municipal.codes/TMC/18.245.070
Chapter,18.250,18.250,Communication Towers,18,Title 18 Development Code,,https://topeka.municipal.codes/TMC/18.250
Section,18.250.010,18.250.010,Statement of purpose.,18,Title 18 Development Code,18.250,https://topeka.municipal.codes/TMC/18.250.010
Section,18.250.020,18.250.020,Regulations.,18,Title 18 Development Code,18.250,https://topeka.municipal.codes/TMC/18.250.020
Chapter,18.255,18.255,Historic Preservation,18,Title 18 Development Code,,https://topeka.municipal.codes/TMC/18.255
Section,18.255.010,18.255.010,Declaration of policy.,18,Title 18 Development Code,18.255,https://topeka.municipal.codes/TMC/18.255.010
Section,18.255.020,18.255.020,Definitions.,18,Title 18 Development Code,18.255,https://topeka.municipal.codes/TMC/18.255.020
Section,18.255.030,18.255.030,Local historic landmark – Local historic district designation.,18,Title 18 Development Code,18.255,https://topeka.municipal.codes/TMC/18.255.030
Section,18.255.040,18.255.040,Historic landmark or local historic district designation criteria.,18,Title 18 Development Code,18.255,https://topeka.municipal.codes/TMC/18.255.040
Section,18.255.060,18.255.060,Local historic landmark or local historic district nomination process.,18,Title 18 Development Code,18.255,https://topeka.municipal.codes/TMC/18.255.060
Section,18.255.070,18.255.070,Local historic landmark or district denomination process.,18,Title 18 Development Code,18.255,https://topeka.municipal.codes/TMC/18.255.070
Section,18.255.090,18.255.090,Design review guidelines.,18,Title 18 Development Code,18.255,https://topeka.municipal.codes/TMC/18.255.090
Section,18.255.110,18.255.110,Certificate of appropriateness review – Minor and major projects – No demolition.,18,Title 18 Development Code,18.255,https://topeka.municipal.codes/TMC/18.255.110
Section,18.255.120,18.255.120,Certificate of appropriateness review – Demolition – Historic landmark and contributing feature.,18,Title 18 Development Code,18.255,https://topeka.municipal.codes/TMC/18.255.120
Section,18.255.150,18.255.150,Penalty.,18,Title 18 Development Code,18.255,https://topeka.municipal.codes/TMC/18.255.150
Section,18.255.160,18.255.160,Concurrent use of Topeka Landmarks Commission by the County Commission.,18,Title 18 Development Code,18.255,https://topeka.municipal.codes/TMC/18.255.160
Section,18.255.170,18.255.170,Continuation of existing designation.,18,Title 18 Development Code,18.255,https://topeka.municipal.codes/TMC/18.255.170
Section,18.255.180,18.255.180,Severability.,18,Title 18 Development Code,18.255,https://topeka.municipal.codes/TMC/18.255.180
Section,18.255.190,18.255.190,Saving clause.,18,Title 18 Development Code,18.255,https://topeka.municipal.codes/TMC/18.255.190
Chapter,18.260,18.260,Site Plan Regulations,18,Title 18 Development Code,,https://topeka.municipal.codes/TMC/18.260
Section,18.260.010,18.260.010,General provisions.,18,Title 18 Development Code,18.260,https://topeka.municipal.codes/TMC/18.260.010
Section,18.260.020,18.260.020,Intent – Purpose.,18,Title 18 Development Code,18.260,https://topeka.municipal.codes/TMC/18.260.020
Section,18.260.030,18.260.030,Applicability.,18,Title 18 Development Code,18.260,https://topeka.municipal.codes/TMC/18.260.030
Section,18.260.040,18.260.040,Procedures for site plan review – Applications.,18,Title 18 Development Code,18.260,https://topeka.municipal.codes/TMC/18.260.040
Section,18.260.050,18.260.050,Contents of site plan.,18,Title 18 Development Code,18.260,https://topeka.municipal.codes/TMC/18.260.050
Section,18.260.060,18.260.060,General performance guidelines.,18,Title 18 Development Code,18.260,https://topeka.municipal.codes/TMC/18.260.060
Chapter,18.265,18.265,Wind Energy,18,Title 18 Development Code,,https://topeka.municipal.codes/TMC/18.265
Section,18.265.010,18.265.010,Statement of purpose.,18,Title 18 Development Code,18.265,https://topeka.municipal.codes/TMC/18.265.010
Section,18.265.020,18.265.020,Definitions.,18,Title 18 Development Code,18.265,https://topeka.municipal.codes/TMC/18.265.020
Section,18.265.030,18.265.030,Standards.,18,Title 18 Development Code,18.265,https://topeka.municipal.codes/TMC/18.265.030
Section,18.265.040,18.265.040,Permit requirements.,18,Title 18 Development Code,18.265,https://topeka.municipal.codes/TMC/18.265.040
Chapter,18.270,18.270,Neighborhood Conservation Districts,18,Title 18 Development Code,,https://topeka.municipal.codes/TMC/18.270
Section,18.270.010,18.270.010,Purpose.,18,Title 18 Development Code,18.270,https://topeka.municipal.codes/TMC/18.270.010
Section,18.270.020,18.270.020,Designation.,18,Title 18 Development Code,18.270,https://topeka.municipal.codes/TMC/18.270.020
Section,18.270.030,18.270.030,Criteria for designation.,18,Title 18 Development Code,18.270,https://topeka.municipal.codes/TMC/18.270.030
Section,18.270.040,18.270.040,Boundaries.,18,Title 18 Development Code,18.270,https://topeka.municipal.codes/TMC/18.270.040
Section,18.270.050,18.270.050,Design standards.,18,Title 18 Development Code,18.270,https://topeka.municipal.codes/TMC/18.270.050
Section,18.270.060,18.270.060,Procedure.,18,Title 18 Development Code,18.270,https://topeka.municipal.codes/TMC/18.270.060
Section,18.270.070,18.270.070,Dissolution.,18,Title 18 Development Code,18.270,https://topeka.municipal.codes/TMC/18.270.070
Section,18.270.080,18.270.080,Administration.,18,Title 18 Development Code,18.270,https://topeka.municipal.codes/TMC/18.270.080
Section,18.270.090,18.270.090,Penalty.,18,Title 18 Development Code,18.270,https://topeka.municipal.codes/TMC/18.270.090
Section,18.270.100,18.270.100,Severability.,18,Title 18 Development Code,18.270,https://topeka.municipal.codes/TMC/18.270.100
Chapter,18.275,18.275,Nonresidential Design Standards,18,Title 18 Development Code,,https://topeka.municipal.codes/TMC/18.275
Section,18.275.010,18.275.010,Purpose – Intent.,18,Title 18 Development Code,18.275,https://topeka.municipal.codes/TMC/18.275.010
Section,18.275.020,18.275.020,Application of design standards.,18,Title 18 Development Code,18.275,https://topeka.municipal.codes/TMC/18.275.020
Section,18.275.030,18.275.030,Exemptions – Alternative compliance.,18,Title 18 Development Code,18.275,https://topeka.municipal.codes/TMC/18.275.030
Section,18.275.040,18.275.040,Design considerations.,18,Title 18 Development Code,18.275,https://topeka.municipal.codes/TMC/18.275.040
Section,18.275.050,18.275.050,"Building design standards – Type A, B, and C nonresidential buildings.",18,Title 18 Development Code,18.275,https://topeka.municipal.codes/TMC/18.275.050
Section,18.275.060,18.275.060,Appeal.,18,Title 18 Development Code,18.275,https://topeka.municipal.codes/TMC/18.275.060
Chapter,18.280,18.280,Monroe School Overlay District (MO),18,Title 18 Development Code,,https://topeka.municipal.codes/TMC/18.280
Section,18.280.010,18.280.010,Purpose.,18,Title 18 Development Code,18.280,https://topeka.municipal.codes/TMC/18.280.010
Section,18.280.020,18.280.020,Boundaries of Monroe School overlay district.,18,Title 18 Development Code,18.280,https://topeka.municipal.codes/TMC/18.280.020
Section,18.280.030,18.280.030,Standards generally.,18,Title 18 Development Code,18.280,https://topeka.municipal.codes/TMC/18.280.030
Section,18.280.040,18.280.040,Use standards.,18,Title 18 Development Code,18.280,https://topeka.municipal.codes/TMC/18.280.040
Section,18.280.050,18.280.050,Dimensional standards.,18,Title 18 Development Code,18.280,https://topeka.municipal.codes/TMC/18.280.050
Appendix,AxA,AxA,Appendix A: Compilation of Charter Ordinances,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/AxA
Article,AxA_ArtI,AxA Art. I,I In General,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/AxA_ArtI
Article,AxA_ArtII,AxA Art. II,II Administration (Home Rule Charter),AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/AxA_ArtII
Division,AxA_ArtII_Div1,AxA Art. II Div. 1,Division 1. Form of Government – Powers,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/AxA_ArtII_Div1
Section,A2-1,A2-1,Sec. A2-1. Statutes made inapplicable.,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A2-1
Section,A2-2,A2-2,"Sec. A2-2. Name, boundaries.",AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A2-2
Section,A2-3,A2-3,Sec. A2-3. General powers.,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A2-3
Section,A2-4,A2-4,Sec. A2-4. Form of government.,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A2-4
Section,A2-5,A2-5,Sec. A2-5. Succession to rights and liabilities.,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A2-5
Section,A2-6,A2-6,Sec. A2-6. Powers of city.,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A2-6
Section,A2-7,A2-7,Sec. A2-7 – A2-20. Reserved.,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A2-7
Division,AxA_ArtII_Div2,AxA Art. II Div. 2,Division 2. City Council and Mayor,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/AxA_ArtII_Div2
Section,A2-21,A2-21,Sec. A2-21. Composition and eligibility.,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A2-21
Section,A2-21.5,A2-21.5,Sec. A2-21.5. Eligibility for office.,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A2-21.5
Section,A2-22,A2-22,Sec. A2-22. Election and terms.,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A2-22
Section,A2-23,A2-23,Sec. A2-23. Council districts.,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A2-23
Section,A2-24,A2-24,"Sec. A2-24. Mayor – Functions, powers and duties.",AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A2-24
Section,A2-25,A2-25,Sec. A2-25. Powers of the governing body.,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A2-25
Section,A2-26,A2-26,Sec. A2-26. Meetings – Deputy Mayor.,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A2-26
Section,A2-27,A2-27,Sec. A2-27. Compensation – Expenses.,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A2-27
Section,A2-28,A2-28,Sec. A2-28. Prohibitions.,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A2-28
Section,A2-29,A2-29,Sec. A2-29. Vacancies – Forfeiture of office – Filling of vacancies.,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A2-29
Section,A2-30,A2-30,Sec. A2-30. Governing body rules of procedure.,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A2-30
Section,A2-31,A2-31,Sec. A2-31 – A2-40. Reserved.,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A2-31
Division,AxA_ArtII_Div3,AxA Art. II Div. 3,Division 3. City Officers,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/AxA_ArtII_Div3
Section,A2-41,A2-41,Sec. A2-41. Designation as officers.,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A2-41
Section,A2-42,A2-42,Sec. A2-42 – A2-50. Reserved.,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A2-42
Division,AxA_ArtII_Div4,AxA Art. II Div. 4,Division 4. City Manager,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/AxA_ArtII_Div4
Section,A2-51,A2-51,Sec. A2-51. Appointment.,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A2-51
Section,A2-52,A2-52,Sec. A2-52. Acting City Manager.,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A2-52
Section,A2-53,A2-53,Sec. A2-53. Tenure.,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A2-53
Section,A2-54,A2-54,Sec. A2-54. Powers of appointment and removal.,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A2-54
Section,A2-55,A2-55,Sec. A2-55. Duties.,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A2-55
Section,A2-56,A2-56,Sec. A2-56 – A2-70. Reserved.,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A2-56
Division,AxA_ArtII_Div5,AxA Art. II Div. 5,Division 5. Administrative Organization,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/AxA_ArtII_Div5
Section,A2-71,A2-71,Sec. A2-71. Administrative organization authorized.,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A2-71
Section,A2-72,A2-72,Sec. A2-72. Boards and commissions.,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A2-72
Section,A2-73,A2-73,Sec. A2-73 – A2-80. Reserved.,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A2-73
Division,AxA_ArtII_Div6,AxA Art. II Div. 6,Division 6. Transition Provisions,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/AxA_ArtII_Div6
Section,A2-81,A2-81,Sec. A2-81. Interim governing body.,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A2-81
Section,A2-82,A2-82,Sec. A2-82. Transition to new form.,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A2-82
Section,A2-83,A2-83,Sec. A2-83. Schedule of implementation.,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A2-83
Section,A2-84,A2-84,Sec. A2-84. Preservation of existing offices.,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A2-84
Section,A2-85,A2-85,Sec. A2-85. Preservation of civil service commission.,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A2-85
Section,A2-86,A2-86,Sec. A2-86. Preservation of rights and privileges.,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A2-86
Section,A2-87,A2-87,Sec. A2-87. Ordinances to remain in effect.,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A2-87
Section,A2-88,A2-88,Sec. A2-88. Pending actions and proceedings.,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A2-88
Section,A2-89,A2-89,"Sec. A2-89. Continuation of contracts, public improvements, and taxes.",AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A2-89
Article,AxA_ArtIII,AxA Art. III,III Alcoholic Beverages,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/AxA_ArtIII
Section,A3-1,A3-1,Sec. A3-1. Reserved.,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A3-1
Section,A3-2,A3-2,Sec. A3-2. Reserved.,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A3-2
Section,A3-3,A3-3,Sec. A3-3. Reserved.,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A3-3
Article,AxA_ArtIV,AxA Art. IV,IV Buildings and Building Regulations,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/AxA_ArtIV
Division,AxA_ArtIV_Div1,AxA Art. IV Div. 1,Division 1. Generally,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/AxA_ArtIV_Div1
Section,A4-1,A4-1,Sec. A4-1 – A4-15. Reserved.,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A4-1
Division,AxA_ArtIV_Div2,AxA Art. IV Div. 2,Division 2. Plumbing,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/AxA_ArtIV_Div2
Section,A4-16,A4-16,Sec. A4-16. Public policy.,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A4-16
Section,A4-17,A4-17,Sec. A4-17. Powers.,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A4-17
Section,A4-18,A4-18,"Sec. A4-18. Ratification of prior regulatory measures, fees and penalties.",AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A4-18
Section,A4-19,A4-19,Sec. A4-19. Plumbing ordinances continued in effect.,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A4-19
Article,AxA_ArtV,AxA Art. V,V Cemeteries,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/AxA_ArtV
Division,AxA_ArtV_Div1,AxA Art. V Div. 1,Division 1. Generally,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/AxA_ArtV_Div1
Section,A5-1,A5-1,Sec. A5-1 – A5-15. Reserved.,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A5-1
Division,AxA_ArtV_Div2,AxA Art. V Div. 2,Division 2. Abandonment,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/AxA_ArtV_Div2
Section,A5-16,A5-16,Sec. A5-16 – A5-19. Repealed.,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/A5-16
Article,AxA_ArtVI,AxA Art. VI,VI Fire Prevention and Protection,AxA,Appendix A: Compilation of Charter Ordinances,,https://topeka.municipal.codes/TMC/AxA_ArtVI
